t,particle,x,y,vx,vy,speed
9.839999999999879,1,0.5068064287497658,0.1497211120611411,0.49715161720031786,-0.3972553429488499,0.6363737408051182
9.839999999999879,2,0.7356631743358133,0.2691225574459504,0.16791155434535232,0.13677364072543563,0.21656712326658162
9.839999999999879,3,0.6901906056131918,0.6563572116835549,-0.859504724519577,0.5156589143659746,1.0023235442892526
9.839999999999879,4,0.47752054242532466,0.5135320096392811,-1.7799410862367542,-0.17700515644112685,1.7887205192204914
9.859999999999879,1,0.5167494610937722,0.1417760052021641,0.49715161720031786,-0.3972553429488499,0.6363737408051182
9.859999999999879,2,0.7390214054227203,0.2718580302604591,0.16791155434535232,0.13677364072543563,0.21656712326658162
9.859999999999879,3,0.6730005111228002,0.6666703899708744,-0.859504724519577,0.5156589143659746,1.0023235442892526
9.859999999999879,4,0.44192172070058955,0.5099919065104586,-1.7799410862367542,-0.17700515644112685,1.7887205192204914
9.879999999999878,1,0.5266924934377786,0.1338308983431871,0.49715161720031786,-0.3972553429488499,0.6363737408051182
9.879999999999878,2,0.7423796365096273,0.2745935030749678,0.16791155434535232,0.13677364072543563,0.21656712326658162
9.879999999999878,3,0.6558104166324087,0.6769835682581938,-0.859504724519577,0.5156589143659746,1.0023235442892526
9.879999999999878,4,0.40632289897585444,0.506451803381636,-1.7799410862367542,-0.17700515644112685,1.7887205192204914
9.899999999999878,1,0.536635525781785,0.12588579148421009,0.49715161720031786,-0.3972553429488499,0.6363737408051182
9.899999999999878,2,0.7457378675965344,0.2773289758894765,0.16791155434535232,0.13677364072543563,0.21656712326658162
9.899999999999878,3,0.6386203221420171,0.6872967465455133,-0.859504724519577,0.5156589143659746,1.0023235442892526
9.899999999999878,4,0.37072407725111933,0.5029117002528134,-1.7799410862367542,-0.17700515644112685,1.7887205192204914
9.919999999999877,1,0.5465785581257914,0.11794068462523309,0.49715161720031786,-0.3972553429488499,0.6363737408051182
9.919999999999877,2,0.7490960986834414,0.2800644487039852,0.16791155434535232,0.13677364072543563,0.21656712326658162
9.919999999999877,3,0.6214302276516256,0.6976099248328328,-0.859504724519577,0.5156589143659746,1.0023235442892526
9.919999999999877,4,0.3351252555263842,0.4993715971239909,-1.7799410862367542,-0.17700515644112685,1.7887205192204914
9.939999999999877,1,0.5565215904697978,0.1099955777662561,0.49715161720031786,-0.3972553429488499,0.6363737408051182
9.939999999999877,2,0.7524543297703484,0.2827999215184939,0.16791155434535232,0.13677364072543563,0.21656712326658162
9.939999999999877,3,0.604240133161234,0.7079231031201523,-0.859504724519577,0.5156589143659746,1.0023235442892526
9.939999999999877,4,0.2995264338016491,0.49583149399516835,-1.7799410862367542,-0.17700515644112685,1.7887205192204914
9.959999999999877,1,0.5664646228138042,0.1020504709072791,0.49715161720031786,-0.3972553429488499,0.6363737408051182
9.959999999999877,2,0.7558125608572555,0.2855353943330026,0.16791155434535232,0.13677364072543563,0.21656712326658162
9.959999999999877,3,0.5870500386708425,0.7182362814074718,-0.859504724519577,0.5156589143659746,1.0023235442892526
9.959999999999877,4,0.263927612076914,0.4922913908663458,-1.7799410862367542,-0.17700515644112685,1.7887205192204914
9.979999999999876,1,0.5764076551578106,0.09410536404830211,0.49715161720031786,0.3972553429488499,0.6363737408051182
9.979999999999876,2,0.7591707919441625,0.2882708671475113,0.16791155434535232,0.13677364072543563,0.21656712326658162
9.979999999999876,3,0.5698599441804509,0.7285494596947912,-0.859504724519577,0.5156589143659746,1.0023235442892526
9.979999999999876,4,0.22832879035217893,0.4887512877375233,-1.7799410862367542,-0.17700515644112685,1.7887205192204914
9.999999999999876,1,0.586350687501817,0.1020504709072791,0.49715161720031786,0.3972553429488499,0.6363737408051182
9.999999999999876,2,0.7625290230310695,0.29100633996202,0.16791155434535232,0.13677364072543563,0.21656712326658162
9.999999999999876,3,0.5526698496900594,0.7388626379821107,-0.859504724519577,0.5156589143659746,1.0023235442892526
9.999999999999876,4,0.19272996862744385,0.4852111846087008,-1.7799410862367542,-0.17700515644112685,1.7887205192204914
10.019999999999875,1,0.5962937198458234,0.1099955777662561,0.49715161720031786,0.3972553429488499,0.6363737408051182
10.019999999999875,2,0.7658872541179765,0.2937418127765287,0.16791155434535232,0.13677364072543563,0.21656712326658162
10.019999999999875,3,0.5354797551996678,0.7491758162694302,-0.859504724519577,0.5156589143659746,1.0023235442892526
10.019999999999875,4,0.15713114690270877,0.48167108147987825,-1.7799410862367542,-0.17700515644112685,1.7887205192204914
10.039999999999875,1,0.6062367521898298,0.11794068462523309,0.49715161720031786,0.3972553429488499,0.6363737408051182
10.039999999999875,2,0.7692454852048836,0.2964772855910374,0.16791155434535232,0.13677364072543563,0.21656712326658162
10.039999999999875,3,0.5182896607092763,0.7594889945567497,-0.859504724519577,0.5156589143659746,1.0023235442892526
10.039999999999875,4,0.12153232517797369,0.4781309783510557,-1.7799410862367542,-0.17700515644112685,1.7887205192204914
10.059999999999874,1,0.6161797845338362,0.12588579148421009,0.49715161720031786,0.3972553429488499,0.6363737408051182
10.059999999999874,2,0.7726037162917906,0.2992127584055461,0.16791155434535232,0.13677364072543563,0.21656712326658162
10.059999999999874,3,0.5010995662188847,0.7698021728440692,-0.859504724519577,0.5156589143659746,1.0023235442892526
10.059999999999874,4,0.08593350345323861,0.4745908752222332,1.7799410862367542,-0.17700515644112685,1.7887205192204914
10.079999999999874,1,0.6261228168778425,0.1338308983431871,0.49715161720031786,0.3972553429488499,0.6363737408051182
10.079999999999874,2,0.7759619473786976,0.3019482312200548,0.16791155434535232,0.13677364072543563,0.21656712326658162
10.079999999999874,3,0.4839094717284932,0.7801153511313886,-0.859504724519577,0.5156589143659746,1.0023235442892526
10.079999999999874,4,0.12153232517797369,0.4710507720934107,1.7799410862367542,-0.17700515644112685,1.7887205192204914
10.099999999999874,1,0.636065849221849,0.1417760052021641,0.49715161720031786,0.3972553429488499,0.6363737408051182
10.099999999999874,2,0.7793201784656046,0.3046837040345635,0.16791155434535232,0.13677364072543563,0.21656712326658162
10.099999999999874,3,0.46671937723810164,0.7904285294187081,-0.859504724519577,0.5156589143659746,1.0023235442892526
10.099999999999874,4,0.15713114690270877,0.46751066896458815,1.7799410862367542,-0.17700515644112685,1.7887205192204914
10.119999999999873,1,0.6460088815658553,0.1497211120611411,0.49715161720031786,0.3972553429488499,0.6363737408051182
10.119999999999873,2,0.7826784095525117,0.3074191768490722,0.16791155434535232,0.13677364072543563,0.21656712326658162
10.119999999999873,3,0.4495292827477101,0.8007417077060276,-0.859504724519577,0.5156589143659746,1.0023235442892526
10.119999999999873,4,0.19272996862744385,0.4639705658357656,1.7799410862367542,-0.17700515644112685,1.7887205192204914
10.139999999999873,1,0.6559519139098617,0.15766621892011812,0.49715161720031786,0.3972553429488499,0.6363737408051182
10.139999999999873,2,0.7860366406394187,0.3101546496635809,0.16791155434535232,0.13677364072543563,0.21656712326658162
10.139999999999873,3,0.43233918825731854,0.8110548859933471,-0.859504724519577,0.5156589143659746,1.0023235442892526
10.139999999999873,4,0.22832879035217893,0.4604304627069431,1.7799410862367542,-0.17700515644112685,1.7887205192204914
10.159999999999872,1,0.6658949462538681,0.16561132577909513,0.2329756204995697,0.08221448149083455,0.24705639176909855
10.159999999999872,2,0.7893948717263257,0.3128901224780896,0.43208755104610047,0.451814502183451,0.6251687741340702
10.159999999999872,3,0.415149093766927,0.8213680642806666,-0.859504724519577,0.5156589143659746,1.0023235442892526
10.159999999999872,4,0.263927612076914,0.4568903595781206,1.7799410862367542,-0.17700515644112685,1.7887205192204914
10.179999999999872,1,0.6705544586638595,0.16725561540891182,0.2329756204995697,0.08221448149083455,0.24705639176909855
10.179999999999872,2,0.7980366227472477,0.32192641252175863,0.43208755104610047,0.451814502183451,0.6251687741340702
10.179999999999872,3,0.39795899927653544,0.831681242567986,-0.859504724519577,0.5156589143659746,1.0023235442892526
10.179999999999872,4,0.2995264338016491,0.45335025644929805,1.7799410862367542,-0.17700515644112685,1.7887205192204914
10.199999999999871,1,0.675213971073851,0.1688999050387285,0.2329756204995697,0.08221448149083455,0.24705639176909855
10.199999999999871,2,0.8066783737681698,0.33096270256542765,0.43208755104610047,0.451814502183451,0.6251687741340702
10.199999999999871,3,0.3807689047861439,0.8419944208553055,-0.859504724519577,0.5156589143659746,1.0023235442892526
10.199999999999871,4,0.3351252555263842,0.4498101533204755,1.7799410862367542,-0.17700515644112685,1.7887205192204914
10.219999999999871,1,0.6798734834838424,0.1705441946685452,0.2329756204995697,0.08221448149083455,0.24705639176909855
10.219999999999871,2,0.8153201247890918,0.33999899260909666,0.43208755104610047,0.451814502183451,0.6251687741340702
10.219999999999871,3,0.36357881029575234,0.852307599142625,-0.859504724519577,0.5156589143659746,1.0023235442892526
10.219999999999871,4,0.37072407725111933,0.446270050191653,1.7799410862367542,-0.17700515644112685,1.7887205192204914
10.23999999999987,1,0.6845329958938338,0.1721884842983619,0.2329756204995697,0.08221448149083455,0.24705639176909855
10.23999999999987,2,0.8239618758100138,0.3490352826527657,0.43208755104610047,0.451814502183451,0.6251687741340702
10.23999999999987,3,0.3463887158053608,0.8626207774299445,-0.859504724519577,0.5156589143659746,1.0023235442892526
10.23999999999987,4,0.40632289897585444,0.4427299470628305,1.7799410862367542,-0.17700515644112685,1.7887205192204914
10.25999999999987,1,0.6891925083038252,0.17383277392817859,0.2329756204995697,0.08221448149083455,0.24705639176909855
10.25999999999987,2,0.8326036268309358,0.3580715726964347,0.43208755104610047,0.451814502183451,0.6251687741340702
10.25999999999987,3,0.32919862131496924,0.872933955717264,-0.859504724519577,0.5156589143659746,1.0023235442892526
10.25999999999987,4,0.44192172070058955,0.43918984393400795,1.7799410862367542,-0.17700515644112685,1.7887205192204914
10.27999999999987,1,0.6938520207138166,0.17547706355799528,0.2329756204995697,0.08221448149083455,0.24705639176909855
10.27999999999987,2,0.8412453778518578,0.3671078627401037,0.43208755104610047,0.451814502183451,0.6251687741340702
10.27999999999987,3,0.3120085268245777,0.8832471340045834,-0.859504724519577,0.5156589143659746,1.0023235442892526
10.27999999999987,4,0.47752054242532466,0.4356497408051854,1.7799410862367542,-0.17700515644112685,1.7887205192204914
10.29999999999987,1,0.698511533123808,0.17712135318781197,0.2329756204995697,0.08221448149083455,0.24705639176909855
10.29999999999987,2,0.8498871288727798,0.3761441527837727,0.43208755104610047,0.451814502183451,0.6251687741340702
10.29999999999987,3,0.29481843233418614,0.8935603122919029,-0.859504724519577,0.5156589143659746,1.0023235442892526
10.29999999999987,4,0.5131193641500598,0.4321096376763629,1.7799410862367542,-0.17700515644112685,1.7887205192204914
10.319999999999869,1,0.7031710455337994,0.17876564281762866,0.2329756204995697,0.08221448149083455,0.24705639176909855
10.319999999999869,2,0.8585288798937019,0.38518044282744174,0.43208755104610047,0.451814502183451,0.6251687741340702
10.319999999999869,3,0.2776283378437946,0.9038734905792224,-0.859504724519577,-0.5156589143659746,1.0023235442892526
10.319999999999869,4,0.5487181858747948,0.4285695345475404,1.7799410862367542,-0.17700515644112685,1.7887205192204914
10.339999999999868,1,0.7078305579437908,0.18040993244744535,0.2329756204995697,0.08221448149083455,0.24705639176909855
10.339999999999868,2,0.8671706309146239,0.39421673287111075,0.43208755104610047,0.451814502183451,0.6251687741340702
10.339999999999868,3,0.26043824335340304,0.8935603122919029,-0.859504724519577,-0.5156589143659746,1.0023235442892526
10.339999999999868,4,0.5843170075995299,0.42502943141871785,1.7799410862367542,-0.17700515644112685,1.7887205192204914
10.359999999999868,1,0.7124900703537822,0.18205422207726205,0.2329756204995697,0.08221448149083455,0.24705639176909855
10.359999999999868,2,0.8758123819355459,0.40325302291477977,0.43208755104610047,0.451814502183451,0.6251687741340702
10.359999999999868,3,0.2432481488630115,0.8832471340045834,-0.859504724519577,-0.5156589143659746,1.0023235442892526
10.359999999999868,4,0.6199158293242649,0.4214893282898953,1.7799410862367542,-0.17700515644112685,1.7887205192204914
10.379999999999868,1,0.7171495827637736,0.18369851170707874,0.2329756204995697,0.08221448149083455,0.24705639176909855
10.379999999999868,2,0.8844541329564679,0.4122893129584488,0.43208755104610047,0.451814502183451,0.6251687741340702
10.379999999999868,3,0.22605805437261994,0.872933955717264,-0.859504724519577,-0.5156589143659746,1.0023235442892526
10.379999999999868,4,0.655514651049,0.4179492251610728,1.7799410862367542,-0.17700515644112685,1.7887205192204914
10.399999999999867,1,0.721809095173765,0.18534280133689543,0.2329756204995697,0.08221448149083455,0.24705639176909855
10.399999999999867,2,0.8930958839773899,0.4213256030021178,0.43208755104610047,0.451814502183451,0.6251687741340702
10.399999999999867,3,0.2088679598822284,0.8626207774299445,-0.859504724519577,-0.5156589143659746,1.0023235442892526
10.399999999999867,4,0.691113472773735,0.4144091220322503,1.7799410862367542,-0.17700515644112685,1.7887205192204914
10.419999999999867,1,0.7264686075837564,0.18698709096671212,0.2329756204995697,0.08221448149083455,0.24705639176909855
10.419999999999867,2,0.9017376349983119,0.4303618930457868,-1.6942528847815173,0.5923840330130472,1.794829150687969
10.419999999999867,3,0.19167786539183684,0.852307599142625,-0.859504724519577,-0.5156589143659746,1.0023235442892526
10.419999999999867,4,0.7267122944984701,0.41086901890342775,0.5177757525013373,-0.31757468727072313,0.6074087683540828
10.439999999999866,1,0.7311281199937478,0.1886313805965288,0.2329756204995697,0.08221448149083455,0.24705639176909855
10.439999999999866,2,0.8678525773026816,0.44220957370604774,0.10599983614216235,1.1112151944776834,1.116259456264645
10.439999999999866,3,0.1744877709014453,0.8419944208553055,-0.859504724519577,-0.5156589143659746,1.0023235442892526
10.439999999999866,4,0.7370678095484968,0.4045175251580133,-1.2824769684223423,-0.8364058487353594,1.531117865591176
10.459999999999866,1,0.7357876324037392,0.1902756702263455,0.3218925918916758,-0.6384577801079867,0.7150127115619409
10.459999999999866,2,0.8699725740255249,0.4644338775956014,0.10599983614216235,1.1112151944776834,1.116259456264645
10.459999999999866,3,0.15729767641105374,0.831681242567986,-0.859504724519577,-0.5156589143659746,1.0023235442892526
10.459999999999866,4,0.71141827018005,0.38778940818330615,-1.3713939398144483,-0.11573358713653814,1.376268724250931
10.479999999999865,1,0.7422254842415728,0.17750651462418576,0.3218925918916758,-0.6384577801079867,0.7150127115619409
10.479999999999865,2,0.8720925707483681,0.48665818148515505,0.10599983614216235,1.1112151944776834,1.116259456264645
10.479999999999865,3,0.1401075819206622,0.8213680642806666,-0.859504724519577,-0.5156589143659746,1.0023235442892526
10.479999999999865,4,0.683990391383761,0.3854747364405754,-1.3713939398144483,-0.11573358713653814,1.376268724250931
10.499999999999865,1,0.7486633360794063,0.16473735902202602,0.3218925918916758,-0.6384577801079867,0.7150127115619409
10.499999999999865,2,0.8742125674712113,0.5088824853747087,0.10599983614216235,1.1112151944776834,1.116259456264645
10.499999999999865,3,0.12291748743027064,0.8110548859933471,-0.859504724519577,-0.5156589143659746,1.0023235442892526
10.499999999999865,4,0.6565625125874721,0.38316006469784464,-1.3713939398144483,-0.11573358713653814,1.376268724250931
10.519999999999865,1,0.7551011879172398,0.15196820341986628,0.3218925918916758,-0.6384577801079867,0.7150127115619409
10.519999999999865,2,0.8763325641940546,0.5311067892642624,0.10599983614216235,1.1112151944776834,1.116259456264645
10.519999999999865,3,0.1057273929398791,0.8007417077060276,-0.859504724519577,-0.5156589143659746,1.0023235442892526
10.519999999999865,4,0.6291346337911832,0.3808453929551139,-1.3713939398144483,-0.11573358713653814,1.376268724250931
10.539999999999864,1,0.7615390397550733,0.13919904781770653,0.3218925918916758,-0.6384577801079867,0.7150127115619409
10.539999999999864,2,0.8784525609168978,0.553331093153816,0.10599983614216235,1.1112151944776834,1.116259456264645
10.539999999999864,3,0.08853729844948754,0.7904285294187081,0.859504724519577,-0.5156589143659746,1.0023235442892526
10.539999999999864,4,0.6017067549948942,0.3785307212123831,-1.3713939398144483,-0.11573358713653814,1.376268724250931
10.559999999999864,1,0.7679768915929068,0.1264298922155468,0.3218925918916758,-0.6384577801079867,0.7150127115619409
10.559999999999864,2,0.8805725576397411,0.5755553970433697,0.10599983614216235,1.1112151944776834,1.116259456264645
10.559999999999864,3,0.1057273929398791,0.7801153511313886,0.859504724519577,-0.5156589143659746,1.0023235442892526
10.559999999999864,4,0.5742788761986053,0.37621604946965237,-1.3713939398144483,-0.11573358713653814,1.376268724250931
10.579999999999863,1,0.7744147434307403,0.11366073661338706,0.3218925918916758,-0.6384577801079867,0.7150127115619409
10.579999999999863,2,0.8826925543625843,0.5977797009329233,0.10599983614216235,1.1112151944776834,1.116259456264645
10.579999999999863,3,0.12291748743027064,0.7698021728440692,0.859504724519577,-0.5156589143659746,1.0023235442892526
10.579999999999863,4,0.5468509974023164,0.3739013777269216,-1.3713939398144483,-0.11573358713653814,1.376268724250931
10.599999999999863,1,0.7808525952685739,0.10089158101122733,0.3218925918916758,-0.6384577801079867,0.7150127115619409
10.599999999999863,2,0.8848125510854276,0.620004004822477,0.10599983614216235,1.1112151944776834,1.116259456264645
10.599999999999863,3,0.1401075819206622,0.7594889945567497,0.859504724519577,-0.5156589143659746,1.0023235442892526
10.599999999999863,4,0.5194231186060274,0.37158670598419086,-1.3713939398144483,-0.11573358713653814,1.376268724250931
10.619999999999862,1,0.7872904471064074,0.0881224254090676,0.3218925918916758,0.6384577801079867,0.7150127115619409
10.619999999999862,2,0.8869325478082708,0.6422283087120306,0.10599983614216235,1.1112151944776834,1.116259456264645
10.619999999999862,3,0.15729767641105374,0.7491758162694302,0.859504724519577,-0.5156589143659746,1.0023235442892526
10.619999999999862,4,0.49199523980973847,0.3692720342414601,-1.3713939398144483,-0.11573358713653814,1.376268724250931
10.639999999999862,1,0.7937282989442409,0.10089158101122733,0.3218925918916758,0.6384577801079867,0.7150127115619409
10.639999999999862,2,0.889052544531114,0.6644526126015843,0.10599983614216235,1.1112151944776834,1.116259456264645
10.639999999999862,3,0.1744877709014453,0.7388626379821107,0.859504724519577,-0.5156589143659746,1.0023235442892526
10.639999999999862,4,0.46456736101344953,0.36695736249872934,-1.3713939398144483,-0.11573358713653814,1.376268724250931
10.659999999999862,1,0.8001661507820744,0.11366073661338706,0.3218925918916758,0.6384577801079867,0.7150127115619409
10.659999999999862,2,0.8911725412539573,0.6866769164911379,0.10599983614216235,1.1112151944776834,1.116259456264645
10.659999999999862,3,0.19167786539183684,0.7285494596947912,0.859504724519577,-0.5156589143659746,1.0023235442892526
10.659999999999862,4,0.4371394822171606,0.3646426907559986,-1.3713939398144483,-0.11573358713653814,1.376268724250931
10.679999999999861,1,0.806604002619908,0.1264298922155468,0.3218925918916758,0.6384577801079867,0.7150127115619409
10.679999999999861,2,0.8932925379768005,0.7089012203806916,0.10599983614216235,1.1112151944776834,1.116259456264645
10.679999999999861,3,0.2088679598822284,0.7182362814074718,0.859504724519577,-0.5156589143659746,1.0023235442892526
10.679999999999861,4,0.40971160342087165,0.36232801901326783,-1.3713939398144483,-0.11573358713653814,1.376268724250931
10.69999999999986,1,0.8130418544577415,0.13919904781770653,0.3218925918916758,0.6384577801079867,0.7150127115619409
10.69999999999986,2,0.8954125346996438,0.7311255242702452,0.10599983614216235,1.1112151944776834,1.116259456264645
10.69999999999986,3,0.22605805437261994,0.7079231031201523,0.859504724519577,-0.5156589143659746,1.0023235442892526
10.69999999999986,4,0.3822837246245827,0.3600133472705371,-1.3713939398144483,-0.11573358713653814,1.376268724250931
10.71999999999986,1,0.819479706295575,0.15196820341986628,0.3218925918916758,0.6384577801079867,0.7150127115619409
10.71999999999986,2,0.897532531422487,0.7533498281597989,0.10599983614216235,1.1112151944776834,1.116259456264645
10.71999999999986,3,0.2432481488630115,0.6976099248328328,0.859504724519577,-0.5156589143659746,1.0023235442892526
10.71999999999986,4,0.35485584582829377,0.3576986755278063,-1.3713939398144483,-0.11573358713653814,1.376268724250931
10.73999999999986,1,0.8259175581334085,0.16473735902202602,0.3218925918916758,0.6384577801079867,0.7150127115619409
10.73999999999986,2,0.8996525281453303,0.7755741320493525,0.10599983614216235,1.1112151944776834,1.116259456264645
10.73999999999986,3,0.26043824335340304,0.6872967465455133,0.859504724519577,-0.5156589143659746,1.0023235442892526
10.73999999999986,4,0.32742796703200483,0.35538400378507556,-1.3713939398144483,-0.11573358713653814,1.376268724250931
10.75999999999986,1,0.832355409971242,0.17750651462418576,0.3218925918916758,0.6384577801079867,0.7150127115619409
10.75999999999986,2,0.9017725248681735,0.7977984359389062,-0.10599983614216235,1.1112151944776834,1.116259456264645
10.75999999999986,3,0.2776283378437946,0.6769835682581938,0.859504724519577,-0.5156589143659746,1.0023235442892526
10.75999999999986,4,0.3000000882357159,0.3530693320423448,-1.3713939398144483,-0.11573358713653814,1.376268724250931
10.779999999999859,1,0.8387932618090755,0.1902756702263455,0.3218925918916758,0.6384577801079867,0.7150127115619409
10.779999999999859,2,0.8996525281453303,0.8200227398284599,-0.10599983614216235,1.1112151944776834,1.116259456264645
10.779999999999859,3,0.29481843233418614,0.6666703899708744,0.859504724519577,-0.5156589143659746,1.0023235442892526
10.779999999999859,4,0.27257220943942695,0.35075466029961405,-1.3713939398144483,-0.11573358713653814,1.376268724250931
10.799999999999859,1,0.8452311136469091,0.20304482582850525,0.3218925918916758,0.6384577801079867,0.7150127115619409
10.799999999999859,2,0.897532531422487,0.8422470437180135,-0.10599983614216235,1.1112151944776834,1.116259456264645
10.799999999999859,3,0.3120085268245777,0.6563572116835549,0.859504724519577,-0.5156589143659746,1.0023235442892526
10.799999999999859,4,0.24514433064313798,0.3484399885568833,-1.3713939398144483,-0.11573358713653814,1.376268724250931
10.819999999999858,1,0.8516689654847426,0.215813981430665,0.3218925918916758,0.6384577801079867,0.7150127115619409
10.819999999999858,2,0.8954125346996438,0.8644713476075672,-0.10599983614216235,1.1112151944776834,1.116259456264645
10.819999999999858,3,0.32919862131496924,0.6460440333962354,0.859504724519577,-0.5156589143659746,1.0023235442892526
10.819999999999858,4,0.217716451846849,0.34612531681415254,-1.3713939398144483,-0.11573358713653814,1.376268724250931
10.839999999999858,1,0.8581068173225761,0.22858313703282473,0.3218925918916758,0.6384577801079867,0.7150127115619409
10.839999999999858,2,0.8932925379768005,0.8866956514971208,-0.10599983614216235,1.1112151944776834,1.116259456264645
10.839999999999858,3,0.3463887158053608,0.6357308551089159,0.859504724519577,-0.5156589143659746,1.0023235442892526
10.839999999999858,4,0.19028857305056004,0.3438106450714218,-1.3713939398144483,-0.11573358713653814,1.376268724250931
10.859999999999857,1,0.8645446691604096,0.24135229263498448,0.3218925918916758,0.6384577801079867,0.7150127115619409
10.859999999999857,2,0.8911725412539573,0.9089199553866745,-0.10599983614216235,-1.1112151944776834,1.116259456264645
10.859999999999857,3,0.36357881029575234,0.6254176768215964,0.859504724519577,-0.5156589143659746,1.0023235442892526
10.859999999999857,4,0.16286069425427108,0.341495973328691,-1.3713939398144483,-0.11573358713653814,1.376268724250931
10.879999999999857,1,0.8709825209982431,0.2541214482371442,0.3218925918916758,0.6384577801079867,0.7150127115619409
10.879999999999857,2,0.889052544531114,0.8866956514971208,-0.10599983614216235,-1.1112151944776834,1.116259456264645
10.879999999999857,3,0.3807689047861439,0.615104498534277,0.859504724519577,-0.5156589143659746,1.0023235442892526
10.879999999999857,4,0.1354328154579821,0.33918130158596027,-1.3713939398144483,-0.11573358713653814,1.376268724250931
10.899999999999856,1,0.8774203728360767,0.26689060383930396,0.3218925918916758,0.6384577801079867,0.7150127115619409
10.899999999999856,2,0.8869325478082708,0.8644713476075672,-0.10599983614216235,-1.1112151944776834,1.116259456264645
10.899999999999856,3,0.39795899927653544,0.6047913202469575,0.859504724519577,-0.5156589143659746,1.0023235442892526
10.899999999999856,4,0.10800493666169314,0.3368666298432295,-1.3713939398144483,-0.11573358713653814,1.376268724250931
10.919999999999856,1,0.8838582246739102,0.2796597594414637,0.3218925918916758,0.6384577801079867,0.7150127115619409
10.919999999999856,2,0.8848125510854276,0.8422470437180135,-0.10599983614216235,-1.1112151944776834,1.116259456264645
10.919999999999856,3,0.415149093766927,0.594478141959638,0.859504724519577,-0.5156589143659746,1.0023235442892526
10.919999999999856,4,0.08057705786540417,0.33455195810049876,1.3713939398144483,-0.11573358713653814,1.376268724250931
10.939999999999856,1,0.8902960765117437,0.29242891504362345,0.3218925918916758,0.6384577801079867,0.7150127115619409
10.939999999999856,2,0.8826925543625843,0.8200227398284599,-0.10599983614216235,-1.1112151944776834,1.116259456264645
10.939999999999856,3,0.43233918825731854,0.5841649636723185,0.859504724519577,-0.5156589143659746,1.0023235442892526
10.939999999999856,4,0.10800493666169314,0.332237286357768,1.3713939398144483,-0.11573358713653814,1.376268724250931
10.959999999999855,1,0.8967339283495772,0.3051980706457832,0.3218925918916758,0.6384577801079867,0.7150127115619409
10.959999999999855,2,0.8805725576397411,0.7977984359389062,-0.10599983614216235,-1.1112151944776834,1.116259456264645
10.959999999999855,3,0.4495292827477101,0.573851785384999,0.859504724519577,-0.5156589143659746,1.0023235442892526
10.959999999999855,4,0.1354328154579821,0.32992261461503725,1.3713939398144483,-0.11573358713653814,1.376268724250931
10.979999999999855,1,0.9031717801874107,0.31796722624794294,-0.3218925918916758,0.6384577801079867,0.7150127115619409
10.979999999999855,2,0.8784525609168978,0.7755741320493525,-0.10599983614216235,-1.1112151944776834,1.116259456264645
10.979999999999855,3,0.46671937723810164,0.5635386070976796,0.859504724519577,-0.5156589143659746,1.0023235442892526
10.979999999999855,4,0.16286069425427108,0.3276079428723065,1.3713939398144483,-0.11573358713653814,1.376268724250931
10.999999999999854,1,0.8967339283495772,0.3307363818501027,-0.3218925918916758,0.6384577801079867,0.7150127115619409
10.999999999999854,2,0.8763325641940546,0.7533498281597989,-0.10599983614216235,-1.1112151944776834,1.116259456264645
10.999999999999854,3,0.4839094717284932,0.5532254288103601,0.859504724519577,-0.5156589143659746,1.0023235442892526
10.999999999999854,4,0.19028857305056004,0.32529327112957573,1.3713939398144483,-0.11573358713653814,1.376268724250931
11.019999999999854,1,0.8902960765117437,0.3435055374522624,-0.3218925918916758,0.6384577801079867,0.7150127115619409
11.019999999999854,2,0.8742125674712113,0.7311255242702452,-0.10599983614216235,-1.1112151944776834,1.116259456264645
11.019999999999854,3,0.5010995662188847,0.5429122505230406,0.859504724519577,-0.5156589143659746,1.0023235442892526
11.019999999999854,4,0.217716451846849,0.322978599386845,1.3713939398144483,-0.11573358713653814,1.376268724250931
11.039999999999853,1,0.8838582246739102,0.35627469305442216,-0.3218925918916758,0.6384577801079867,0.7150127115619409
11.039999999999853,2,0.8720925707483681,0.7089012203806916,-0.10599983614216235,-1.1112151944776834,1.116259456264645
11.039999999999853,3,0.5182896607092763,0.5325990722357211,0.859504724519577,-0.5156589143659746,1.0023235442892526
11.039999999999853,4,0.24514433064313798,0.3206639276441142,1.3713939398144483,-0.11573358713653814,1.376268724250931
11.059999999999853,1,0.8774203728360767,0.3690438486565819,-0.3218925918916758,0.6384577801079867,0.7150127115619409
11.059999999999853,2,0.8699725740255249,0.6866769164911379,-0.10599983614216235,-1.1112151944776834,1.116259456264645
11.059999999999853,3,0.5354797551996678,0.5222858939484016,0.859504724519577,-0.5156589143659746,1.0023235442892526
11.059999999999853,4,0.27257220943942695,0.31834925590138347,1.3713939398144483,-0.11573358713653814,1.376268724250931
11.079999999999853,1,0.8709825209982431,0.38181300425874165,-0.3218925918916758,0.6384577801079867,0.7150127115619409
11.079999999999853,2,0.8678525773026816,0.6644526126015843,-0.10599983614216235,-1.1112151944776834,1.116259456264645
11.079999999999853,3,0.5526698496900594,0.5119727156610822,0.859504724519577,-0.5156589143659746,1.0023235442892526
11.079999999999853,4,0.3000000882357159,0.3160345841586527,1.3713939398144483,-0.11573358713653814,1.376268724250931
11.099999999999852,1,0.8645446691604096,0.3945821598609014,-0.3218925918916758,0.6384577801079867,0.7150127115619409
